config_id,model,workload,threshold,pair_id,decision,source,similarity,label,outcome
modernbert|chat|0.75,modernbert,chat,0.75,chat-0078,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0079,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0080,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0081,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0082,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0083,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0084,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0085,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0086,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0087,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0088,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0089,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0090,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0091,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0092,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0093,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0094,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0095,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0096,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0097,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0098,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0099,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0100,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0101,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0102,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0103,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0104,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0105,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0106,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0107,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0108,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0109,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0110,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0111,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0112,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0113,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0114,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0115,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0116,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0117,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0118,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0119,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0120,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0121,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0122,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0123,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0124,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0125,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0126,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0127,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0128,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0129,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0130,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0131,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0132,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0133,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0134,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0135,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0136,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0137,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0138,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0139,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0140,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0141,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0142,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0143,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0144,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0145,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0146,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0147,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0148,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0149,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0150,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0151,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0152,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0153,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0154,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0155,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0156,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0157,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0158,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0159,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0160,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0161,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0162,hit,exact_cache,1.000000,1,TP
modernbert|chat|0.75,modernbert,chat,0.75,chat-0163,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0164,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0165,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0166,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0167,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0168,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0169,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0170,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0171,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0172,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0173,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0174,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0175,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0176,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0177,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0178,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0179,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0180,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0181,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0182,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0183,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0184,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0185,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0186,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0187,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0188,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0189,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0190,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0191,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0192,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0193,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0194,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0195,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0196,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0197,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0198,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0199,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0200,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0201,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0202,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0203,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0204,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0205,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0206,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0207,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0208,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0209,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0210,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0211,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0212,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0213,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0214,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0215,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0216,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0217,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0218,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0219,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0220,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0221,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0222,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0223,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0224,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0225,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0226,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0227,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0228,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0229,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0230,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0231,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0232,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0233,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0234,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0235,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0236,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0237,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0238,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0239,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0240,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0241,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0242,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0243,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0244,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0245,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0246,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0247,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0248,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0249,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0250,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0251,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0252,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0253,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0254,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0255,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0256,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0257,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0258,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0259,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0260,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0261,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0262,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0263,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0264,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0265,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0266,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0267,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0268,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0269,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0270,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0271,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0272,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0273,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0274,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0275,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0276,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0277,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0278,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0279,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0280,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0281,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0282,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0283,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0284,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0285,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0286,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0287,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0288,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0289,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0290,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0291,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0292,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0293,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0294,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0295,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0296,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0297,miss,llm,,1,FN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0298,miss,llm,,0,TN
modernbert|chat|0.75,modernbert,chat,0.75,chat-0299,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0000,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0001,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0002,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0003,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0004,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0005,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0006,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0007,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0008,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0009,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0010,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0011,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0012,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0013,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0014,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0015,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0016,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0017,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0018,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0019,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0020,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0021,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0022,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0023,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0024,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0025,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0026,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0027,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0028,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0029,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0030,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0031,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0032,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0033,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0034,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0035,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0036,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0037,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0038,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0039,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0040,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0041,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0042,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0043,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0044,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0045,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0046,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0047,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0048,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0049,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0050,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0051,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0052,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0053,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0054,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0055,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0056,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0057,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0058,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0059,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0060,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0061,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0062,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0063,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0064,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0065,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0066,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0067,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0068,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0069,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0070,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0071,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0072,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0073,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0074,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0075,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0076,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0077,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0078,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0079,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0080,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0081,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0082,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0083,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0084,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0085,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0086,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0087,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0088,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0089,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0090,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0091,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0092,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0093,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0094,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0095,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0096,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0097,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0098,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0099,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0100,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0101,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0102,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0103,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0104,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0105,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0106,miss,llm,,1,FN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0107,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0108,miss,llm,,0,TN
modernbert|chat|0.80,modernbert,chat,0.80,chat-0109,miss,llm,,0,TN
